ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
005a1bb1-c2b2-4370-b910-53fcf7515fe6,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(120 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,Shape B is rotated differently from the others.,,
5a07d060-2ea1-482d-9dff-3fcb8ac7f150,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#10B981\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#10B981\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#10B981\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(75 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#10B981\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#10B981\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,Shape C is rotated differently from the others.,,
5c2a58f1-56b3-4df9-97e4-4f06abf55df2,non_verbal_reasoning,nvr_odd_one_out,4,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EC4899\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,"Shape B is a circle, while the others are pentagons.",,
5c7a080a-a94c-495a-9e7e-2818d44fb811,non_verbal_reasoning,nvr_odd_one_out,4,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(75 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,Shape C is rotated differently from the others.,,
6128812f-dbd2-4655-875d-2131f43d5d1b,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(60 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,D,3,Shape D is rotated differently from the others.,,
6370a213-ba1f-4b47-8bbb-d6c308f59c76,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#10B981\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(165 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,E,4,Shape E is rotated differently from the others.,,
65135546-720f-4cbc-8dcb-4d5bdabc0d4f,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(165 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,D,3,Shape D is rotated differently from the others.,,
6863be86-6709-4e31-bd71-e88c01535b31,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,A,0,"Shape A is a pentagon, while the others are circles.",,
6b2886b5-8577-4124-a8eb-f385885e3895,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(30 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,E,4,Shape E is rotated differently from the others.,,
6d9186cc-83ae-417f-bc62-4ecc5f9a6346,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EF4444\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,D,3,"Shape D is a circle, while the others are triangles.",,
6f873224-7fd8-4a5f-9f71-35b56f2b6f73,non_verbal_reasoning,nvr_odd_one_out,4,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(105 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,Shape B is rotated differently from the others.,,
7136dbd7-0f6b-40a7-b630-5a495906784b,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(150 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,Shape C is rotated differently from the others.,,
77769167-279b-4661-b57c-38950d3a9a5b,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#3B82F6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 70.3,22.5 70.3,57.5 40.0,75.0 9.7,57.5 9.7,22.5\"" fill=\""#3B82F6\"" stroke=\""#6D28D9\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#3B82F6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#3B82F6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#3B82F6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,"Shape B is a hexagon, while the others are triangles.",,
777b70d3-6087-43b9-9c9b-61842c2e70a4,non_verbal_reasoning,nvr_odd_one_out,4,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(120 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,A,0,Shape A is rotated differently from the others.,,
