ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
d167669d-9cc5-408e-9308-8413dd9654f3,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""What happened when the wolf really came?""}",Everyone came running | The sheep fought the wolf | The boy ran away | Nobody came to help,Nobody came to help,3,From the passage 'The Boy Who Cried Wolf': The answer is 'Nobody came to help'.,,
d59ea12e-936e-4158-b573-d2db69b53670,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""What woke the Lion from his sleep?""}",A loud noise | The hunter | The Mouse running across his nose | Another lion,The Mouse running across his nose,2,From the passage 'The Lion and the Mouse': The answer is 'The Mouse running across his nose'.,,
d5b80dc6-d6b9-4c5d-82e7-107e7d242e32,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Ant and the Grasshopper"", ""passage"": ""In a field one summer's day a Grasshopper was hopping about, chirping and singing to its heart's content. An Ant passed by, bearing along with great toil an ear of corn he was taking to the nest.\n\n\""Why not come and chat with me,\"" said the Grasshopper, \""instead of toiling and moiling in that way?\""\n\n\""I am helping to lay up food for the winter,\"" said the Ant, \""and recommend you to do the same.\""\n\n\""Why bother about winter?\"" said the Grasshopper; \""we have got plenty of food at present.\""\n\nBut the Ant went on its way and continued its toil.\n\nWhen the winter came the Grasshopper had no food, and found itself dying of hunger, while it saw the ants distributing every day corn and grain from the stores they had collected in the summer.\n\nThen the Grasshopper knew: It is best to prepare for the days of necessity."", ""question"": ""What was the Ant doing?""}",Looking for water | Playing with the Grasshopper | Collecting food for winter | Building a bridge,Collecting food for winter,2,From the passage 'The Ant and the Grasshopper': The answer is 'Collecting food for winter'.,,
d71fd3a6-5458-43a9-8959-4bebd2df8efd,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Ant and the Grasshopper"", ""passage"": ""In a field one summer's day a Grasshopper was hopping about, chirping and singing to its heart's content. An Ant passed by, bearing along with great toil an ear of corn he was taking to the nest.\n\n\""Why not come and chat with me,\"" said the Grasshopper, \""instead of toiling and moiling in that way?\""\n\n\""I am helping to lay up food for the winter,\"" said the Ant, \""and recommend you to do the same.\""\n\n\""Why bother about winter?\"" said the Grasshopper; \""we have got plenty of food at present.\""\n\nBut the Ant went on its way and continued its toil.\n\nWhen the winter came the Grasshopper had no food, and found itself dying of hunger, while it saw the ants distributing every day corn and grain from the stores they had collected in the summer.\n\nThen the Grasshopper knew: It is best to prepare for the days of necessity."", ""question"": ""What did the Grasshopper think about winter?""}",He thought it would be warm | He was preparing for it | He was scared of it | He didn't worry about it,He didn't worry about it,3,From the passage 'The Ant and the Grasshopper': The answer is 'He didn't worry about it'.,,
d765535f-dfd2-46e0-a8bb-e7b9ff9483f2,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""How did the Lion get trapped?""}",In a river | In a cage | In a hole | In a hunter's net,In a hunter's net,3,From the passage 'The Lion and the Mouse': The answer is 'In a hunter's net'.,,
d7c53b15-6b67-4830-8988-645f09f5c68a,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""How many times did the Fox try to get the grapes?""}",Many times | Twice | Once | Never,Many times,0,From the passage 'The Fox and the Grapes': The answer is 'Many times'.,,
e5104ae0-3d29-4f98-8d64-d30c95514a1f,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The North Wind and the Sun"", ""passage"": ""The North Wind boasted of great strength. The Sun argued that there was great power in gentleness.\n\n\""We shall have a contest,\"" said the Sun.\n\nFar below, a man traveled a winding road. He was wearing a warm winter coat.\n\n\""As a test of strength,\"" said the Sun, \""Let us see which of us can take the coat off that man.\""\n\n\""It will be quite simple for me to force him to remove his coat,\"" bragged the Wind.\n\nThe Wind blew so hard, the birds clung to the trees. The world was filled with dust and leaves. But the harder the wind blew down the road, the tighter the shivering man clung to his coat.\n\nThen the Sun came out from behind a cloud. Sun warmed the air and the frosty ground. The man on the road unbuttoned his coat.\n\nThe sun grew slowly brighter and brighter.\n\nSoon the man felt so hot, he took off his coat and sat down in a shady spot."", ""question"": ""How did the Sun win?""}",By burning the coat | By making the man feel hot | By blinding the man | By calling for help,By making the man feel hot,1,From the passage 'The North Wind and the Sun': The answer is 'By making the man feel hot'.,,
e83e086c-eb81-42b1-bd4c-8e2d79299908,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""How did the Tortoise win the race?""}",By taking a shortcut | By keeping going slowly but steadily | By cheating | By running very fast,By keeping going slowly but steadily,1,From the passage 'The Hare and the Tortoise': The answer is 'By keeping going slowly but steadily'.,,
f72eed99-6eed-49a5-b615-337a92f6d9ac,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Ant and the Grasshopper"", ""passage"": ""In a field one summer's day a Grasshopper was hopping about, chirping and singing to its heart's content. An Ant passed by, bearing along with great toil an ear of corn he was taking to the nest.\n\n\""Why not come and chat with me,\"" said the Grasshopper, \""instead of toiling and moiling in that way?\""\n\n\""I am helping to lay up food for the winter,\"" said the Ant, \""and recommend you to do the same.\""\n\n\""Why bother about winter?\"" said the Grasshopper; \""we have got plenty of food at present.\""\n\nBut the Ant went on its way and continued its toil.\n\nWhen the winter came the Grasshopper had no food, and found itself dying of hunger, while it saw the ants distributing every day corn and grain from the stores they had collected in the summer.\n\nThen the Grasshopper knew: It is best to prepare for the days of necessity."", ""question"": ""What was the Grasshopper doing in summer?""}",Building a house | Collecting food | Singing and hopping about | Sleeping,Singing and hopping about,2,From the passage 'The Ant and the Grasshopper': The answer is 'Singing and hopping about'.,,
fc70263c-b26d-455e-8121-ce4613183d62,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""How did the Mouse help the Lion?""}",By fighting the hunter | By calling for help | By finding a key | By gnawing through the rope,By gnawing through the rope,3,From the passage 'The Lion and the Mouse': The answer is 'By gnawing through the rope'.,,
fd90efbf-0533-4f59-a2a6-6125a3204f52,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""What does this story teach us?""}",People often pretend to dislike what they cannot have | Always keep trying | Grapes grow very high | Foxes don't like grapes,People often pretend to dislike what they cannot have,0,From the passage 'The Fox and the Grapes': The answer is 'People often pretend to dislike what they cannot have'.,,
fe93fe47-314d-4051-8061-e4904f740fbf,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""Why did the boy cry 'Wolf'?""}",He was lonely and wanted company | He was testing the villagers | He was scared | He saw a wolf,He was lonely and wanted company,0,From the passage 'The Boy Who Cried Wolf': The answer is 'He was lonely and wanted company'.,,
